raga_id,raga_name,raga_artist,raga_duration,raga_audio_track,raga_effect
Asavari_63,Komal Ri Asavari - Alap,Rahim Fahimuddin,0:39:07.306000,https://p.scdn.co/mp3-preview/6ecda913b93743e42119758ebfb6d061f2aaad90?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_64,Asavari Jawari,Council Grove,0:05:03.100000,https://p.scdn.co/mp3-preview/810d3a2bc0b6652f8fca9c2fbec785d8eb3a7ce7?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_65,"Asavari Thaat - Raag Darbari: Surfakta Taal, 10 Beats",Chandrashekhar Naringrekar,0:02:26.337000,https://p.scdn.co/mp3-preview/cb8b799ea8a536bcf7c6a208b544f0526502f8ca?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_66,"Asavari Thaat - Raag Khat: Champak Savari Taal, 11 Beats ""Eri Mana""",Pandit Krishnarao Chonkar,0:06:14.189000,https://p.scdn.co/mp3-preview/264e97c1f8fca6b023a2978434675f22d6e1d874?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_67,"Asavari Thaat - Raag Kaunsi Kanada: Champak Savari Taal, 11 Beats",Chandrashekhar Naringrekar,0:02:38.508000,https://p.scdn.co/mp3-preview/b7e31b76cbc9169d6e7f8b803c9283fe71be0a9f?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_68,"Asavari Thaat - Raag Asavari: Surfakta Taal, 10 Beats ""Gokula Govadhana""",Shruti Sadolikar,0:05:16.984000,https://p.scdn.co/mp3-preview/209d352ab28c3920ad2441fc77b9a9d0f3207aa7?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_69,Alam Ni Asavari Jedi Aavse,Hemant Chauhan,0:11:58.315000,https://p.scdn.co/mp3-preview/71ae1001685a4be78e8d62c12bc13bfcd8938a9e?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_70,Komal Ri Asavari - Jor Jhala,Rahim Fahimuddin,0:35:08.040000,https://p.scdn.co/mp3-preview/6c45e9e1f9f1020ccddfa9a3638948f5c4042b19?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_71,Komal Ri Asavari - Jor Jhala,Rahim Fahimuddin,0:35:08.040000,https://p.scdn.co/mp3-preview/4864e0f208e4e075b50378ae0144a3bd479821cd?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_72,Asavari - Teen Taal,Akhter Ali Khan,0:05:34.226000,https://p.scdn.co/mp3-preview/5d5b31cb734550d4cf6249e98fc2b35b56b501fc?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_73,Aalam Ni Asavari Jedi Aavshe,Suresh Raval,0:10:05.800000,https://p.scdn.co/mp3-preview/dd92c4fa5ad5c0617fa003eb162bd8c52deab142?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_74,Raga Asavari Todi,Bhimsen Joshi,0:57:59.466000,https://p.scdn.co/mp3-preview/a448dc214a790a9e32d29590dfbd55173b0d8c90?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_75,Asavari RaagDhun,Kedar Valsangkar,0:05:18.763000,https://p.scdn.co/mp3-preview/0bcc6aefb1c7be38dca7e9851c47009589ad6db5?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_76,Asavari Khandeshi Mashup,Vicky Ahire,0:07:32.207000,https://p.scdn.co/mp3-preview/4dfcd4346ac9c4cf966ef8030570b231023dc8ec?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_77,Lilan Ra Asavari Aaya Pawna,Phool Singh Rawat,0:05:50.528000,https://p.scdn.co/mp3-preview/a22b23db9bcf9cb2601ce3ce5bb306f7cc468e25?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_78,Raga Asavari song 2,S. D. Batish and Ashwin Batish,0:03:01.213000,https://p.scdn.co/mp3-preview/699b2924a38e2c7f94d1d981161755b104aeec2e?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_79,Asavari Saraswati,Jay Manley,0:03:39.200000,https://p.scdn.co/mp3-preview/5d5d1507b8e9b81f54391e39b09cb37ffef755b7?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_80,Raga Asavari song 1,S. D. Batish and Ashwin Batish,0:02:38.746000,https://p.scdn.co/mp3-preview/1caa768dc34b9212aebfe1e1472d9b5e5a8e91e7?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_81,Avi Aalamni Asavari - Original,Bharti Vyas,0:08:10.736000,https://p.scdn.co/mp3-preview/a8c325dc2711f1d387759cf6e988edfc2c1151f8?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_82,Asavari (Rain),Traditional Indian Music,0:02:58.875000,https://p.scdn.co/mp3-preview/105531ed7ff85f351348c17c60a49e7c041cd375?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_83,Raga Komal Rishabh Asavari,Matt Rahaim,0:22:18.236000,https://p.scdn.co/mp3-preview/7cb0e728c825a172dad92c9b9afc710f299281b4?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_84,Lilan ra asavari aaya pawna,Phool Singh Rawat,0:05:50.528000,https://p.scdn.co/mp3-preview/70f890ba088b4aa65c7ee65bb22041040e0413da?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_85,Saibo Chadyare Dal Hoy Asavari,Bhavika Rabari,0:11:37.173000,https://p.scdn.co/mp3-preview/c500e140716ab4f29b7864512240b79d77c61e2b?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_86,Saybo Chadya Re Dal Hoy Asavari,Nagji Rabari,0:12:43.680000,https://p.scdn.co/mp3-preview/bf49d0f16d76f024835961c3c1e2638488444d37?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_87,Laggi - Raag - Asavari - Live,Ishaan Ghosh,0:07:07.965000,https://p.scdn.co/mp3-preview/87c8f282e6913a3f6b195c84f4e0ecaf2404831f?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_88,Komal Rishabh Asavari,Minal Mategaonkar,0:33:06.847000,https://p.scdn.co/mp3-preview/f3de6b16c211684e25687b380bbaae4ee91173ed?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_89,Laggi - Raag - Asavari - Live,Ishaan Ghosh,0:07:07.965000,https://p.scdn.co/mp3-preview/87c8f282e6913a3f6b195c84f4e0ecaf2404831f?cid=883d8de3b4fb48e9ab32028467324d90,
Asavari_90,Komal Rishabh Asavari,Minal Mategaonkar,0:33:06.847000,https://p.scdn.co/mp3-preview/f3de6b16c211684e25687b380bbaae4ee91173ed?cid=883d8de3b4fb48e9ab32028467324d90,
